userID	gender	age	occupation	zip	movieType	mode	median	improvement	Labels
5370	M	25	12	98074	Drama	90	80	14.70	['For All Mankind (1989)', 'Sanjuro (1962)', "Some Mother's Son (1996)", 'Shawshank Redemption The (1994)']
5373	M	18	12	55112	Drama	90	80	14.41	['Sanjuro (1962)', 'For All Mankind (1989)', 'Shawshank Redemption The (1994)', 'Godfather The (1972)']
5372	M	25	4	10549	Drama	90	70	14.31	['For All Mankind (1989)', 'Sanjuro (1962)', 'Godfather The (1972)', 'Shawshank Redemption The (1994)']
5583	M	56	15	37830	Drama	90	70	14.13	['Stalker (1979)', 'Dersu Uzala (1974)', 'Bandits (1997)', 'Before the Rain (Pred dozhdot) (1994)']
4182	M	25	18	80903	Drama	90	90	14.30	['Julien Donkey-Boy (1999)', 'Fever Pitch (1997)', 'Last Days The (1998)', 'Time Regained (Le Temps Retrouv) (1999)']
6011	M	35	15	80538	Drama	90	90	14.80	['Source The (1999)', 'American Dream (1990)', 'Safe Men (1998)', 'Star Maps (1997)']
678	M	25	0	34952	Drama	90	85	14.51	['Love and Other Catastrophes (1996)', 'Smiling Fish and Goat on Fire (1999)', 'Land and Freedom (Tierra y libertad) (1995)', 'Little Nemo']
679	M	35	16	29681	Drama	90	90	14.71	['Visitors The (Les Visiteurs) (1993)', 'Tic Code The (1998)', 'Julien Donkey-Boy (1999)', 'Cement Garden The (1993)']
4338	F	18	5	46222	Drama	90	70	13.86	["Some Mother's Son (1996)", 'For All Mankind (1989)', 'Sanjuro (1962)', 'Godfather The (1972)']
6010	M	35	0	79606	Drama	90	90	14.33	['Rocketship X-M (1950)', 'Dream With the Fishes (1997)', 'Circus The (1928)', 'Julien Donkey-Boy (1999)']
674	M	25	17	22042	Drama	90	90	14.25	['Man of the Year (1995)', 'Hype! (1996)', 'Taste of Cherry (1997)', 'Nothing But Trouble (1991)']
4337	M	18	20	76135	Drama	90	90	14.66	['Kissed (1996)', 'Perfect Blue (1997)', 'A Chef in Love (1996)', 'Very Thought of You The (1998)']
4334	M	25	1	70458	Drama	90	90	14.60	['Free Enterprise (1998)', 'Passion of Mind (1999)', 'Taste of Cherry (1997)', 'Real Blonde The (1997)']
4335	M	35	0	74011	Drama	90	80	13.91	['Johns (1996)', 'And the Ship Sails On (E la nave va) (1984)', 'Official Story The (La Historia Oficial) (1985)', 'Cry the Beloved Country (1995)']
670	M	25	12	30303	Drama	90	90	14.83	['High Art (1998)', 'Phantasm IV', 'Star Maps (1997)', 'Anatomy (Anatomie) (2000)']
671	M	18	4	61761	Drama	90	80	13.18	['Ilsa She Wolf of the SS (1974)', 'Bastard Out of Carolina (1996)', 'Lonely Are the Brave (1962)', 'Quatermass and the Pit (1967)']
672	M	35	7	46845	Drama	90	90	13.83	['Nil By Mouth (1997)', 'Careful (1992)', 'Taste of Cherry (1997)', 'Story of G.I. Joe The (1945)']
673	M	25	20	10023	Drama	90	90	14.58	['Taste of Cherry (1997)', 'Henry', 'Plunkett & MaCleane (1999)', "Blood For Dracula (Andy Warhol's Dracula) (1974)"]
3135	M	25	15	12345	Drama	90	90	14.55	['Sleepaway Camp (1983)', 'Harmonists The (1997)', 'Two Family House (2000)', 'Visitors The (Les Visiteurs) (1993)']
3134	M	18	4	55455	Drama	90	90	13.94	['Great Day in Harlem A (1994)', 'My Life So Far (1999)', 'Faust (1994)', 'Henry']
3136	F	25	4	72801	Drama	90	80	14.29	['Last Days The (1998)', "Some Mother's Son (1996)", 'For All Mankind (1989)', 'Shawshank Redemption The (1994)']
3130	M	25	7	32835	Drama	90	90	14.44	['Goodbye Lover (1999)', 'Beautiful Thing (1996)', 'Fun and Fancy Free (1947)', 'Melody Time (1948)']
3139	M	56	13	89128	Drama	90	70	13.60	['Shawshank Redemption The (1994)', "Schindler's List (1993)", 'Three Seasons (1999)', 'Godfather The (1972)']
3138	M	35	17	46229	Drama	90	90	14.13	['Grateful Dead (1995)', 'Three Wishes (1995)', 'Stage Fright (1950)', 'Time Regained (Le Temps Retrouv) (1999)']
645	M	35	20	11215	Drama	90	60	14.07	['Chushingura (1962)', 'Ilsa She Wolf of the SS (1974)', 'Bandits (1997)', 'Circus The (1928)']
4103	M	18	16	11211	Drama	90	90	13.67	['Barenaked in America (1999)', 'Head On (1998)', 'Rough Night in Jericho (1967)', 'Scarlet Letter The (1926)']
6019	M	25	0	10024	Drama	90	90	14.63	['New Rose Hotel (1998)', 'Little Nemo', 'Six-String Samurai (1998)', "Widows' Peak (1994)"]
4643	M	25	0	98115	Drama	90	90	13.98	['Real Blonde The (1997)', 'House of the Spirits The (1993)', 'Time Regained (Le Temps Retrouv) (1999)', 'Faces (1968)']
4640	M	25	4	55417	Drama	90	90	13.76	['Last Summer in the Hamptons (1995)', 'Nothing But Trouble (1991)', 'From the Journals of Jean Seberg (1995)', 'Communion (1989)']
4641	M	25	7	20016	Drama	90	90	14.06	['Taste of Cherry (1997)', 'Idiots The (Idioterne) (1998)', 'Source The (1999)', 'Smiling Fish and Goat on Fire (1999)']
4637	F	35	9	48302	Drama	90	90	14.18	['Grateful Dead (1995)', 'Psycho Beach Party (2000)', 'Loss of Sexual Innocence The (1999)', 'Bent (1997)']
4646	F	25	6	90405	Comedy	90	90	14.42	['Velocity of Gary The (1998)', 'Amityville Curse The (1990)', 'Omega Code The (1999)', 'Edge of Seventeen (1998)']
5180	M	35	11	85044	Drama	90	50	13.99	['Visitors The (Les Visiteurs) (1993)', 'Time Regained (Le Temps Retrouv) (1999)', 'World of Apu The (Apur Sansar) (1959)', 'Before the Rain (Pred dozhdot) (1994)']
4647	M	35	20	80222	Drama	90	90	13.80	['Julien Donkey-Boy (1999)', 'Mighty Peking Man (Hsing hsing wang) (1977)', 'Hate (Haine La) (1995)', 'Hana-bi (1997)']
4208	F	35	0	90403	Drama	90	90	13.72	['Chushingura (1962)', 'Rocketship X-M (1950)', 'Whatever (1998)', 'Jane Eyre (1996)']
4644	M	50	1	19481	Drama	90	90	14.27	['Beloved (1998)', 'Nothing But Trouble (1991)', 'Whatever Happened to Aunt Alice? (1969)', 'Bikini Beach (1964)']
5768	F	1	7	20852	Drama	90	90	14.42	['Julien Donkey-Boy (1999)', 'Very Thought of You The (1998)', 'Last Summer in the Hamptons (1995)', 'Inferno (1980)']
5769	M	45	14	05602	Drama	90	90	14.45	['Phantasm IV', 'Last Summer in the Hamptons (1995)', 'Taste of Cherry (1997)', 'Shaft in Africa (1973)']
5766	M	56	14	96744	Drama	90	90	14.27	['Last Summer in the Hamptons (1995)', 'Story of G.I. Joe The (1945)', 'Rawhead Rex (1986)', 'Hard Core Logo (1996)']
5767	M	25	2	75287	Comedy	90	90	14.24	['When Night Is Falling (1995)', 'Funny Bones (1995)', 'American Pimp (1999)', "Dog's Life A (1920)"]
4200	M	45	7	10543	Drama	90	90	14.36	['Julien Donkey-Boy (1999)', 'Plunkett & MaCleane (1999)', 'Tetsuo II', 'Phantasm IV']
4201	F	25	0	65550	Drama	90	80	14.37	['Grateful Dead (1995)', 'Bandits (1997)', "I'm the One That I Want (2000)", "Some Mother's Son (1996)"]
4206	F	35	1	22947	Drama	90	60	13.91	['Fever Pitch (1997)', 'Nobody Loves Me (Keiner liebt mich) (1994)', 'Barenaked in America (1999)', 'Creature Comforts (1990)']
5763	F	25	1	08904	Drama	90	90	13.94	['Time Regained (Le Temps Retrouv) (1999)', 'Prancer (1989)', 'Ballad of Narayama The (Narayama Bushiko) (1982)', 'Cruise The (1998)']
5760	M	18	12	10549	Drama	90	70	13.65	['Wife The (1995)', 'Smiling Fish and Goat on Fire (1999)', 'Butterfly (La Lengua de las Mariposas) (2000)', 'They Might Be Giants (1971)']
5761	M	25	20	90048	Drama	90	90	13.64	['Careful (1992)', 'Ilsa She Wolf of the SS (1974)', 'Great Day in Harlem A (1994)', 'Groove (2000)']
4636	M	18	2	10010	Drama	90	80	14.34	['Careful (1992)', 'Maya Lin', 'Shawshank Redemption The (1994)', 'Sanjuro (1962)']
5569	F	18	1	07666	Drama	90	90	14.82	['No Small Affair (1984)', 'Head On (1998)', 'Seven Beauties (Pasqualino Settebellezze) (1976)', 'Breakfast of Champions (1999)']
4445	M	25	3	19806	Drama	90	70	13.92	['Godfather The (1972)', 'Shawshank Redemption The (1994)', 'For All Mankind (1989)', 'Usual Suspects The (1995)']
5564	M	45	20	02446	Drama	90	70	14.73	['For All Mankind (1989)', 'Bandits (1997)', 'Godfather The (1972)', 'Wrong Trousers The (1993)']
5565	M	18	17	02114	Drama	90	90	13.85	['Love & Sex (2000)', 'Nothing But Trouble (1991)', 'New Rose Hotel (1998)', 'From the Journals of Jean Seberg (1995)']
5566	M	35	7	20901	Drama	90	90	14.22	['Moonlight and Valentino (1995)', 'Johns (1996)', 'Theory of Flight The (1998)', 'Steal Big Steal Little (1995)']
5567	M	50	3	78704	Drama	90	90	13.91	['When Night Is Falling (1995)', 'Kissed (1996)', 'Cure The (1995)', 'Fall (1997)']
5560	F	35	17	98036	Drama	90	90	14.31	['Bandits (1997)', 'Steal Big Steal Little (1995)', 'Chushingura (1962)', 'Very Thought of You The (1998)']
5561	F	25	3	74075	Comedy	90	90	14.03	['Rocketship X-M (1950)', 'Crazy in Alabama (1999)', 'Safe Men (1998)', 'Bride of the Monster (1956)']
5562	F	35	1	54650	Comedy	90	90	13.76	['Couch in New York A (1996)', 'American Dream (1990)', 'Rocketship X-M (1950)', 'Mr. Jones (1993)']
5563	F	25	7	11753	Drama	90	90	14.59	['Julien Donkey-Boy (1999)', 'Tic Code The (1998)', 'Prancer (1989)', 'American Pimp (1999)']
308	M	25	2	10025	Drama	90	85	14.87	['Bastard Out of Carolina (1996)', 'Grateful Dead (1995)', 'Cruise The (1998)', 'Deterrence (1998)']
309	M	25	4	16801	Drama	90	90	14.32	['Bandits (1997)', 'For All Mankind (1989)', 'Love Serenade (1996)', 'A Chef in Love (1996)']
4635	M	18	4	94703	Drama	90	90	14.15	['Anatomy (Anatomie) (2000)', 'Sleepaway Camp (1983)', 'Steal Big Steal Little (1995)', 'Mute Witness (1994)']
3958	M	45	7	46112	Drama	90	90	14.45	['Bait (2000)', 'Last Summer in the Hamptons (1995)', 'Shaft in Africa (1973)', 'Slipper and the Rose The (1976)']
4862	M	25	0	94086	Drama	90	60	14.02	['Bandits (1997)', 'Othello (1952)', 'Last Days The (1998)', 'Godfather The (1972)']
3953	M	25	12	55117	Drama	90	90	14.55	['Braindead (1992)', 'Fall (1997)', 'Schizopolis (1996)', 'Barefoot Executive The (1971)']
301	M	18	4	61820	Drama	90	90	14.28	['Wide Awake (1998)', 'Perils of Pauline The (1947)', 'Funny Bones (1995)', 'Frankie Starlight (1995)']
3951	F	18	4	60014	Drama	90	90	14.29	['Sea Wolves The (1980)', 'Tigerland (2000)', 'Overnight Delivery (1996)', 'Touch (1997)']
3950	M	25	4	60056	Drama	90	90	13.41	['Chushingura (1962)', "I'm the One That I Want (2000)", 'Visitors The (Les Visiteurs) (1993)', 'Bread and Chocolate (Pane e cioccolata) (1973)']
3957	M	35	11	40242	Drama	90	90	14.59	['Grateful Dead (1995)', 'Safe Men (1998)', 'Perils of Pauline The (1947)', 'Saltmen of Tibet The (1997)']
305	F	18	0	55414	Drama	90	70	14.09	['Bandits (1997)', 'Chushingura (1962)', 'For All Mankind (1989)', 'Shawshank Redemption The (1994)']
3955	M	35	0	12831	Drama	90	75	14.57	['Head On (1998)', 'Slipper and the Rose The (1976)', 'Endless Summer 2 The (1994)', 'They Might Be Giants (1971)']
3954	M	18	4	32601	Drama	90	90	14.36	['Steal Big Steal Little (1995)', 'Retroactive (1997)', 'Love in the Afternoon (1957)', 'Very Thought of You The (1998)']
4116	M	35	7	07040	Drama	90	90	14.52	['Tigerland (2000)', 'Mad Dog Time (1996)', 'Mr. Jealousy (1997)', 'Careful (1992)']
4117	M	18	4	43551	Drama	90	90	14.32	['Last Summer in the Hamptons (1995)', 'Careful (1992)', 'All the Vermeers in New York (1990)', 'Deterrence (1998)']
4114	M	35	14	48187	Drama	90	90	13.65	['When Night Is Falling (1995)', 'Judy Berlin (1999)', 'Germinal (1993)', 'Dream With the Fishes (1997)']
4115	M	25	15	99353	Comedy	90	90	14.09	['Steal Big Steal Little (1995)', 'Faster Pussycat! Kill! Kill! (1965)', 'Keys to Tulsa (1997)', 'Sleepaway Camp (1983)']
4112	M	45	18	47129	Drama	90	90	13.65	['Fandango (1985)', 'Smiling Fish and Goat on Fire (1999)', 'Seven Beauties (Pasqualino Settebellezze) (1976)', 'Cleo From 5 to 7 (Clo de 5  7) (1962)']
4113	M	35	17	58503	Drama	90	90	14.79	['Queens Logic (1991)', 'Slam (1998)', 'Grateful Dead (1995)', 'Character (Karakter) (1997)']
4111	M	25	15	32603	Drama	90	70	14.57	['Wife The (1995)', 'For All Mankind (1989)', 'Shawshank Redemption The (1994)', 'Raiders of the Lost Ark (1981)']
4118	M	25	3	91221	Drama	90	80	14.20	['Ruby in Paradise (1993)', 'Tales of Terror (1962)', '42 Up (1998)', 'Love and Basketball (2000)']
4119	M	50	1	39401	Drama	90	80	14.71	['King of Masks The (Bian Lian) (1996)', 'Shawshank Redemption The (1994)', 'Sanjuro (1962)', 'Raiders of the Lost Ark (1981)']
4908	M	35	15	85282	Drama	90	90	14.61	['Twin Town (1997)', 'Come See the Paradise (1990)', 'Love Serenade (1996)', 'Kaspar Hauser (1993)']
5010	M	45	15	63119	Drama	90	90	13.77	['Specials The (2000)', 'In the Bleak Midwinter (1995)', 'Time Regained (Le Temps Retrouv) (1999)', 'Bewegte Mann Der (1994)']
5011	M	18	4	64154	Drama	90	90	14.49	['Melody Time (1948)', 'Make Mine Music (1946)', 'Better Living Through Circuitry (1999)', 'Shooting Fish (1997)']
4223	F	35	17	60148	Drama	90	90	13.50	['Wide Awake (1998)', 'Tango Lesson The (1997)', 'Battling Butler (1926)', 'Far From Home']
2972	M	25	4	97330	Drama	90	90	14.36	['Visitors The (Les Visiteurs) (1993)', 'Twin Town (1997)', 'Alan Smithee Film', 'Sleepaway Camp (1983)']
4898	M	25	1	27713	Drama	90	90	14.42	['American Pimp (1999)', 'Love in the Afternoon (1957)', 'Tales of Terror (1962)', 'Big Carnival The (1951)']
4673	M	35	16	94705	Drama	90	90	14.69	['Sea Wolves The (1980)', 'Chushingura (1962)', 'Touch (1997)', 'Autumn Sonata (Hstsonaten ) (1978)']
2973	F	18	4	48108	Drama	90	70	14.37	['Wife The (1995)', 'For All Mankind (1989)', 'Shawshank Redemption The (1994)', 'Circus The (1928)']
2970	M	18	4	48104	Drama	90	90	13.42	['My Life So Far (1999)', 'Last Days The (1998)', 'Real Blonde The (1997)', 'Julien Donkey-Boy (1999)']
5946	F	56	1	55406	Drama	90	90	14.07	['Candleshoe (1977)', 'Barenaked in America (1999)', 'Sea Wolves The (1980)', 'Baby-Sitters Club The (1995)']
5947	F	45	16	97215	Drama	90	90	14.14	['Goodbye Lover (1999)', "Relax... It's Just Sex (1998)", "Brain That Wouldn't Die The (1962)", 'Grateful Dead (1995)']
4060	M	25	18	55412	Drama	90	90	13.85	['Lawn Dogs (1997)', 'House of the Spirits The (1993)', 'Idolmaker The (1980)', 'Fall (1997)']
5945	F	35	2	35229	Drama	90	80	14.48	['Sanjuro (1962)', 'Shawshank Redemption The (1994)', 'For All Mankind (1989)', 'Raiders of the Lost Ark (1981)']
4066	M	25	0	19010	Drama	90	90	14.25	['Dream With the Fishes (1997)', 'Another Day in Paradise (1998)', 'Deterrence (1998)', 'Leading Man The (1996)']
5943	F	45	1	19806	Drama	90	90	14.12	['Scarlet Letter The (1926)', 'Goodbye Lover (1999)', 'Battling Butler (1926)', 'Time Regained (Le Temps Retrouv) (1999)']
4064	M	45	0	20851	Drama	90	90	13.88	['Lonely Are the Brave (1962)', 'Dear Diary (Caro Diario) (1994)', 'Smiling Fish and Goat on Fire (1999)', 'Perfect Blue (1997)']
5941	F	25	0	60640	Drama	90	90	14.23	['Grateful Dead (1995)', 'Twin Dragons (Shuang long hui) (1992)', 'I Saw What You Did (1965)', 'Little Nemo']
3052	M	35	12	10036	Drama	90	70	13.65	['For All Mankind (1989)', 'Sanjuro (1962)', "Some Mother's Son (1996)", 'Godfather The (1972)']
4069	M	35	15	19406	Drama	90	80	14.20	['Shawshank Redemption The (1994)', 'Raiders of the Lost Ark (1981)', 'Star Wars', 'Sanjuro (1962)']
5948	M	56	13	12124	Drama	90	90	13.96	['Land and Freedom (Tierra y libertad) (1995)', 'Rosetta (1999)', 'And the Ship Sails On (E la nave va) (1984)', 'Sugar Town (1999)']
3053	F	25	3	55102	Drama	90	90	14.37	['Stalker (1979)', 'Slipper and the Rose The (1976)', 'My Life So Far (1999)', 'Melody Time (1948)']
5785	F	25	7	60607	Drama	90	90	13.86	['Mr. Jealousy (1997)', 'Sea Wolves The (1980)', 'Safe Men (1998)', 'Bad Moon (1996)']
5786	M	25	6	53211	Drama	90	90	14.09	['Taste of Cherry (1997)', 'Six-String Samurai (1998)', 'Two Moon Juction (1988)', 'Star Maps (1997)']
5787	M	25	20	90802	Drama	90	90	14.14	['Ilsa She Wolf of the SS (1974)', 'Beloved (1998)', 'American Pimp (1999)', 'Source The (1999)']
5780	M	18	17	92886	Drama	90	90	14.11	['Velocity of Gary The (1998)', 'Love & Sex (2000)', 'Bliss (1997)', 'Outlaw The (1943)']
2974	M	18	4	48105	Drama	90	90	14.44	['House of the Spirits The (1993)', 'How I Won the War (1967)', 'Plunkett & MaCleane (1999)', 'Stalker (1979)']
5782	F	35	0	55459	Drama	90	90	14.26	['Tango Lesson The (1997)', 'Beyond the Mat (2000)', 'Naked (1993)', 'No Small Affair (1984)']
5783	F	45	1	92106	Drama	90	90	14.21	['Filth and the Fury The (2000)', 'Decline of Western Civilization The (1981)', 'Cure The (1995)', 'Bamboozled (2000)']
4788	M	35	7	85331	Drama	90	90	14.92	['Great Day in Harlem A (1994)', 'Grateful Dead (1995)', 'House of the Spirits The (1993)', 'Breakfast of Champions (1999)']
3051	M	18	17	94063	Drama	90	90	13.97	['Julien Donkey-Boy (1999)', 'Girl on the Bridge The (La Fille sur le Pont) (1999)', "Ballad of Ramblin' Jack The (2000)", 'Last Summer in the Hamptons (1995)']
5788	M	25	0	92646	Drama	90	90	14.69	['Tango Lesson The (1997)', 'Hard Core Logo (1996)', 'Land and Freedom (Tierra y libertad) (1995)', 'Star Maps (1997)']
5789	M	25	17	91107	Drama	90	75	14.47	['Bandits (1997)', 'For All Mankind (1989)', 'Chushingura (1962)', 'Sanjuro (1962)']
3603	F	35	7	78704	Drama	90	90	14.78	['Six-String Samurai (1998)', 'Screwed (2000)', 'Public Access (1993)', 'Chushingura (1962)']
3602	M	25	12	55443	Drama	90	90	14.42	['Police Story 4', 'Hi-Lo Country The (1998)', 'Love Serenade (1996)', 'Julien Donkey-Boy (1999)']
3601	F	35	3	95405	Drama	90	90	13.52	['Barenaked in America (1999)', 'Sleepaway Camp (1983)', 'Open Your Eyes (Abre los ojos) (1997)', 'Wide Awake (1998)']
3600	M	35	20	94506	Drama	90	90	14.43	['Panther (1995)', 'Pompatus of Love The (1996)', 'FairyTale', 'Good Man in Africa A (1994)']
3607	M	35	17	32506	Drama	90	90	14.20	['Inferno (1980)', 'Perfect Blue (1997)', 'Lawn Dogs (1997)', 'Whipped (2000)']
3606	F	25	15	02445	Drama	90	80	14.38	['Dear Diary (Caro Diario) (1994)', 'For All Mankind (1989)', 'Tango Lesson The (1997)', 'Close Shave A (1995)']
3605	M	18	12	60640	Drama	90	90	13.58	['He Walked by Night (1948)', 'Love & Sex (2000)', 'Barenaked in America (1999)', 'Third Miracle The (1999)']
3604	F	1	10	02879	Drama	90	90	14.00	['Grateful Dead (1995)', 'Killer', 'Blue Collar (1978)', 'Dream With the Fishes (1997)']
4897	M	35	16	16844	Drama	90	90	13.62	['Grateful Dead (1995)', 'Perfect Blue (1997)', 'Goya in Bordeaux (Goya en Bodeos) (1999)', 'Kama Sutra']
3609	F	25	17	48239	Drama	90	90	13.66	['Grateful Dead (1995)', 'Dream With the Fishes (1997)', 'Sleepaway Camp (1983)', 'M. Butterfly (1993)']
3608	F	35	9	02879	Drama	90	90	13.81	['Melody Time (1948)', 'He Walked by Night (1948)', 'Last Days The (1998)', 'Chushingura (1962)']
5038	M	25	20	10010	Drama	90	90	13.96	['Visitors The (Les Visiteurs) (1993)', 'Star Maps (1997)', "Mummy's Ghost The (1944)", 'Cosi (1996)']
5157	M	35	1	74012	Drama	90	90	14.14	['Couch in New York A (1996)', 'Love Serenade (1996)', 'Barenaked in America (1999)', 'Once Upon a Time... When We Were Colored (1995)']
4638	M	25	4	55417	Drama	90	90	14.78	['Far From Home', 'Lonely Are the Brave (1962)', 'Mr. Jealousy (1997)', 'Johns (1996)']
5156	M	18	14	10024	Drama	90	90	14.16	['Man Facing Southeast (Hombre Mirando al Sudeste) (1986)', 'Angel on My Shoulder (1946)', 'Slipper and the Rose The (1976)', 'My Life So Far (1999)']
5367	M	18	4	55344	Drama	90	90	13.06	['Blue Collar (1978)', 'Last Summer in the Hamptons (1995)', 'Love Serenade (1996)', 'Lodger The (1926)']
4571	M	35	7	21013	Comedy	90	90	14.50	['Julien Donkey-Boy (1999)', 'American Dream (1990)', 'Touch (1997)', 'Battling Butler (1926)']
5039	F	35	4	97068	Drama	90	90	13.73	['Ilsa She Wolf of the SS (1974)', 'Grateful Dead (1995)', 'Careful (1992)', "Isn't She Great? (2000)"]
2359	M	56	13	13685	Drama	90	70	14.16	['Love Serenade (1996)', 'Before the Rain (Pred dozhdot) (1994)', 'For All Mankind (1989)', 'Sanjuro (1962)']
2352	M	50	13	41076	Drama	90	90	14.20	['SubUrbia (1997)', 'Hear My Song (1991)', 'Edge of Seventeen (1998)', 'Plunkett & MaCleane (1999)']
2353	F	35	9	61270	Comedy	90	90	14.35	['Sea Wolves The (1980)', 'Love Serenade (1996)', 'Prancer (1989)', 'Tales of Terror (1962)']
2350	M	18	4	44312	Drama	90	90	13.38	['Careful (1992)', 'Sleepaway Camp (1983)', "I'm the One That I Want (2000)", 'Aime & Jaguar (1999)']
2351	F	25	0	11106	Drama	90	90	14.48	['Seven Beauties (Pasqualino Settebellezze) (1976)', 'He Walked by Night (1948)', 'What Happened Was... (1994)', 'Henry Fool (1997)']
2354	M	35	11	94306	Drama	90	80	13.89	['For All Mankind (1989)', "Some Mother's Son (1996)", 'Godfather The (1972)', 'Sanjuro (1962)']
2355	F	45	9	13203	Drama	90	90	14.52	['Visitors The (Les Visiteurs) (1993)', 'Passion in the Desert (1998)', 'Wide Awake (1998)', 'Another Day in Paradise (1998)']
4624	M	25	12	84062	Drama	90	90	14.07	['Last Summer in the Hamptons (1995)', 'Faraway So Close (In Weiter Ferne So Nah!) (1993)', 'Autumn Sonata (Hstsonaten ) (1978)', 'Julien Donkey-Boy (1999)']
4453	M	35	0	95667	Comedy	90	90	14.43	['Fluke (1995)', 'Funhouse The (1981)', 'Love Stinks (1999)', 'Very Thought of You The (1998)']
4452	F	25	7	78666	Drama	90	90	14.39	['Glen or Glenda (1953)', 'Love and Other Catastrophes (1996)', 'Adventures of Elmo in Grouchland The (1999)', 'Holy Smoke (1999)']
4451	M	25	14	30101	Drama	90	90	13.85	['Time Regained (Le Temps Retrouv) (1999)', 'Careful (1992)', 'Hype! (1996)', 'Nekromantik (1987)']
4450	M	25	15	60611	Drama	90	90	14.01	['About Adam (2000)', "Blood For Dracula (Andy Warhol's Dracula) (1974)", 'Nil By Mouth (1997)', 'Limbo (1999)']
4457	M	35	14	95492	Drama	90	80	14.02	['How to Stuff a Wild Bikini (1965)', 'Daddy Long Legs (1919)', 'Hype! (1996)', 'Clean Slate (Coup de Torchon) (1981)']
4456	F	35	2	49770	Drama	90	90	13.50	['Psycho Beach Party (2000)', 'House of the Spirits The (1993)', 'Telling Lies in America (1997)', 'Johns (1996)']
3738	M	45	7	01904-1355	Drama	90	70	14.20	['Limbo (1999)', 'Godfather The (1972)', 'Chushingura (1962)', 'Palm Beach Story The (1942)']
3737	M	25	14	37127	Drama	90	90	13.98	['Visitors The (Les Visiteurs) (1993)', 'Psycho Beach Party (2000)', 'He Walked by Night (1948)', 'Safe Men (1998)']
3736	M	35	1	44242	Drama	90	90	14.56	['Wide Awake (1998)', 'Deceiver (1997)', 'Real Blonde The (1997)', 'If Lucy Fell (1996)']
3735	M	25	0	10009	Drama	90	90	14.31	['Butterfly (La Lengua de las Mariposas) (2000)', 'Harmonists The (1997)', 'Nowhere (1997)', 'Sea Wolves The (1980)']
3734	M	18	4	77840	Drama	90	80	14.31	['Bandits (1997)', 'Sanjuro (1962)', "Some Mother's Son (1996)", 'Shawshank Redemption The (1994)']
3733	M	18	4	02777	Drama	90	90	14.05	['American Dream (1990)', 'Johns (1996)', 'Light It Up (1999)', 'Love & Sex (2000)']
3732	M	25	17	60153	Drama	90	90	14.28	['Caligula (1980)', 'Parasite (1982)', 'Six-String Samurai (1998)', "Class of Nuke 'Em High (1986)"]
3731	M	25	17	67443	Drama	90	80	14.40	['Grateful Dead (1995)', 'Story of G.I. Joe The (1945)', 'Stalker (1979)', "'Night Mother (1986)"]
3730	M	25	1	48911	Drama	90	70	14.29	['Hear My Song (1991)', "Schindler's List (1993)", 'Wife The (1995)', 'Chushingura (1962)']
2136	M	35	18	13027	Comedy	90	90	14.33	['Truth or Consequences N.M. (1997)', 'Sleepaway Camp (1983)', 'Bootmen (2000)', 'Ilsa She Wolf of the SS (1974)']
2137	F	1	10	00681	Drama	90	90	13.79	['Grateful Dead (1995)', 'Boondock Saints The (1999)', 'Love Serenade (1996)', 'Blue in the Face (1995)']
2134	M	18	10	02780	Drama	90	90	13.77	['Plunkett & MaCleane (1999)', 'Mad Dog Time (1996)', 'Black Sabbath (Tre Volti Della Paura I) (1963)', 'Lawn Dogs (1997)']
2135	M	50	1	01778	Drama	90	90	14.28	['Nothing But Trouble (1991)', 'Far From Home', 'Tic Code The (1998)', 'Amazing Panda Adventure The (1995)']
2132	M	56	14	02632	Drama	90	90	14.19	['Perils of Pauline The (1947)', 'Splendor (1999)', 'For All Mankind (1989)', 'What Happened Was... (1994)']
2133	F	1	10	01607	Drama	90	70	14.40	['Bandits (1997)', 'Chushingura (1962)', 'Before the Rain (Pred dozhdot) (1994)', 'For All Mankind (1989)']
2130	M	45	0	03060	Drama	90	70	14.08	['Shawshank Redemption The (1994)', 'Sanjuro (1962)', 'King of Masks The (Bian Lian) (1996)', 'Raiders of the Lost Ark (1981)']
2131	M	25	0	01701	Drama	90	70	14.03	['They Might Be Giants (1971)', 'Endless Summer 2 The (1994)', 'Cyclo (1995)', 'Tales of Terror (1962)']
4699	F	18	0	91765	Drama	90	90	14.17	['Touch (1997)', 'When Night Is Falling (1995)', 'Lawn Dogs (1997)', 'Star Maps (1997)']
4928	F	25	3	92103	Drama	90	90	14.56	['Love Serenade (1996)', 'Ilsa She Wolf of the SS (1974)', 'Love Stinks (1999)', 'Pompatus of Love The (1996)']
2138	F	18	4	88119	Drama	90	90	14.46	['Very Thought of You The (1998)', 'Walking Dead The (1995)', 'Bloodsport 2 (1995)', 'Johns (1996)']
2139	F	50	3	33615	Drama	90	80	13.90	['Bandits (1997)', 'For All Mankind (1989)', 'Shawshank Redemption The (1994)', "Schindler's List (1993)"]
6028	M	18	4	94133	Drama	90	90	14.77	['Phantasm IV', "My Boyfriend's Back (1993)", 'Gloria (1999)', 'Man of the Year (1995)']
6029	F	25	1	23185	Drama	90	70	13.49	["I'm the One That I Want (2000)", 'Shawshank Redemption The (1994)', 'For All Mankind (1989)', 'Godfather The (1972)']
