userID,gender,age,occupation,zip,city,state,movieType,mode,median,improvement
4898,M,25,1,27713,Durham,NC,Drama,90,90,3
1889,M,18,14,80023,-,-,Drama,90,90,2
1888,M,35,12,95124,San Jose,CA,Drama,90,90,3
1887,M,56,15,92119,San Diego,CA,Drama,90,90,3
1886,M,25,12,94086,Sunnyvale,CA,Drama,90,90,2
1885,M,50,17,94611,Oakland,CA,Drama,90,70,4
1884,M,45,20,93108,Santa Barbara,CA,Drama,90,90,2
4462,F,25,0,60156,Lake in the Hills,IL,Drama,90,70,3
1882,M,35,16,92352,Lake Arrowhead,CA,Drama,90,90,3
1881,M,35,2,95008,Campbell,CA,Drama,90,90,3
1880,M,35,0,91006,Arcadia,CA,Drama,90,80,3
2121,M,56,13,02356,North Easton,MA,Drama,90,70,3
2120,M,1,0,02780,Taunton,MA,Drama,90,90,3
2123,F,35,0,13064,Fair Haven,NY,Drama,90,80,3
2122,M,35,12,61614,Peoria,IL,Drama,90,90,1
2125,M,35,3,46033,Carmel,IN,Drama,90,80,3
2124,M,25,0,12306,Schenectady,NY,Drama,90,90,1
4918,F,18,12,84107,Salt Lake City,UT,Comedy,90,90,3
2126,M,56,14,02632,Centerville,MA,Drama,90,90,1
4916,M,18,20,85054,Phoenix,AZ,Drama,90,90,4
2128,F,45,1,46737,Fremont,IN,Drama,90,90,3
935,M,35,14,60538,Montgomery,IL,Drama,90,90,4
945,M,45,7,49345,Sparta,MI,Drama,90,90,3
942,F,50,6,85716,Tucson,AZ,Drama,90,90,2
4913,F,25,1,970025,-,-,Drama,90,90,0
4662,F,18,4,84109,Salt Lake City,UT,Drama,90,90,4
4663,M,25,4,92037,La Jolla,CA,Drama,90,90,2
3038,F,35,2,97401,Eugene,OR,Drama,90,90,4
6039,F,45,0,01060,Northampton,MA,Drama,90,90,1
6038,F,56,1,14706,Allegany,NY,Drama,90,75,2
6033,M,50,13,78232,San Antonio,TX,Drama,90,90,3
6032,M,45,7,55108,Saint Paul,MN,Drama,90,90,3
6031,F,18,0,45123,Greenfield,OH,Drama,90,90,3
6030,M,25,17,32618,Archer,FL,Drama,90,70,2
6037,F,45,1,76006,Arlington,TX,Drama,90,90,3
6036,F,25,15,32603,Gainesville,FL,Drama,90,90,3
6035,F,25,1,78734,Austin,TX,Drama,90,90,1
6034,M,25,14,94117,San Francisco,CA,Drama,90,90,2
5173,M,1,10,60423,Frankfort,IL,Drama,90,90,4
5172,F,35,11,05602,Montpelier,VT,Drama,90,90,3
2659,M,35,14,01060,Northampton,MA,Drama,90,90,2
5170,M,18,4,63141,Saint Louis,MO,Drama,90,90,1
5177,M,45,14,30005,Alpharetta,GA,Drama,90,90,2
5176,M,1,10,60423,Frankfort,IL,Drama,90,90,2
565,M,25,16,45242,Cincinnati,OH,Drama,90,70,2
2652,M,35,20,84010,Bountiful,UT,Drama,90,70,2
2651,M,56,14,11779,Ronkonkoma,NY,Drama,90,90,2
2650,M,45,7,75080,Richardson,TX,Drama,90,90,4
2657,F,1,10,47403,Bloomington,IN,Drama,90,80,4
2656,M,56,13,32837,Orlando,FL,Comedy,90,90,2
2655,M,35,7,66224,Shawnee Mission,KS,Drama,90,80,2
2654,F,35,9,48336,Farmington,MI,Drama,90,90,3
133,F,25,0,55071,Saint Paul Park,MN,Drama,90,80,2
132,M,25,17,99709,Fairbanks,AK,Drama,90,90,3
131,M,18,4,06520,New Haven,CT,Drama,90,90,3
130,M,35,17,50021,Ankeny,IA,Drama,90,90,1
137,F,45,6,78758,Austin,TX,Drama,90,90,2
136,M,18,2,21202,Baltimore,MD,Comedy,90,90,3
135,M,18,4,20006,Washington,DC,Drama,90,90,3
134,M,25,0,66212,Shawnee Mission,KS,Drama,90,90,3
5185,F,35,4,44485,Warren,OH,Drama,90,90,1
139,F,25,20,45409,Dayton,OH,Drama,90,90,3
138,M,18,20,22203,Arlington,VA,Drama,90,90,4
5150,M,25,3,98034,Kirkland,WA,Drama,90,90,3
5759,F,25,1,08904,Highland Park,NJ,Drama,90,90,2
3418,F,18,3,22305,Alexandria,VA,Drama,90,90,2
3419,M,45,1,16801,State College,PA,Drama,90,90,1
5924,M,35,0,55417,Minneapolis,MN,Drama,90,90,2
4234,F,45,3,48130,Dexter,MI,Drama,90,90,3
5348,M,18,5,55414,Minneapolis,MN,Drama,90,80,4
4868,M,35,17,03820,Dover,NH,Drama,90,90,2
5927,M,35,14,10003,New York,NY,Drama,90,90,1
2019,M,50,1,27705,Durham,NC,Drama,90,70,1
2018,M,35,16,46214,Indianapolis,IN,Drama,90,90,2
4862,M,25,0,94086,Sunnyvale,CA,Drama,90,70,1
2014,M,18,4,53233,Milwaukee,WI,Drama,90,90,3
2017,M,25,17,35808,Huntsville,AL,Drama,90,90,3
4861,M,25,4,04309,-,-,Drama,90,90,2
4866,M,56,12,04085,Steep Falls,ME,Drama,90,90,3
2010,M,18,4,81520,Clifton,CO,Drama,90,90,5
2013,M,45,0,60543,Oswego,IL,Comedy,90,90,0
2012,M,25,4,49456,Spring Lake,MI,Drama,90,80,1
5349,F,50,2,97424,Cottage Grove,OR,Drama,90,90,2
5451,F,25,1,98115,Seattle,WA,Drama,90,90,1
5277,M,25,20,91740,Glendora,CA,Drama,90,90,3
3277,M,25,17,94107,San Francisco,CA,Drama,90,90,2
3562,F,25,6,32812,Orlando,FL,Drama,90,90,3
3563,M,25,2,33133,Miami,FL,Drama,90,90,1
3560,F,25,6,74105,Tulsa,OK,Drama,90,90,3
3561,M,35,14,63304,Saint Charles,MO,Drama,90,90,0
3566,M,45,0,53818,Platteville,WI,Drama,90,70,3
3567,M,25,14,54915,Appleton,WI,Drama,90,90,1
3564,M,25,11,02169,Quincy,MA,Drama,90,80,2
3565,M,25,18,53572,Mount Horeb,WI,Drama,90,90,4
3034,F,18,1,33143,Miami,FL,Drama,90,90,5
3568,M,25,0,98503,Lacey,WA,Drama,90,90,2
3569,F,18,2,48823,East Lansing,MI,Drama,90,90,3
4484,F,25,17,94613,Oakland,CA,Drama,90,80,3
4485,M,25,4,64112,Kansas City,MO,Drama,90,90,2
4486,M,35,8,98674,Woodland,WA,Drama,90,90,2
4487,M,25,7,01850,Lowell,MA,Comedy,90,80,2
4480,M,25,0,94403,San Mateo,CA,Drama,90,90,5
4481,M,25,18,26104,Parkersburg,WV,Drama,90,80,2
4482,F,35,1,94044,Pacifica,CA,Drama,90,90,0
4483,F,25,6,72703,Fayetteville,AR,Drama,90,90,1
2489,F,35,9,37843,Parrottsville,TN,Drama,90,90,2
4488,M,35,7,72703,Fayetteville,AR,Drama,90,90,2
4489,M,18,4,78613,Cedar Park,TX,Drama,90,90,3
934,F,35,7,97401,Eugene,OR,Drama,90,90,3
2902,M,25,12,98007,Bellevue,WA,Drama,90,90,1
2901,M,25,17,78749,Austin,TX,Drama,90,90,4
2900,M,18,12,95120,San Jose,CA,Drama,90,90,3
2907,F,35,5,12345,Schenectady,NY,Comedy,90,90,1
2906,M,35,19,55421,Minneapolis,MN,Drama,90,90,2
2905,M,35,17,55407,Minneapolis,MN,Drama,90,90,1
2904,M,25,4,16802,University Park,PA,Drama,90,80,2
704,F,35,8,85712,Tucson,AZ,Drama,90,80,1
705,M,25,4,48065,Romeo,MI,Drama,90,90,4
706,M,35,20,78664,Round Rock,TX,Drama,90,90,3
707,M,35,7,17740,Jersey Shore,PA,Drama,90,90,2
700,M,50,17,14650,Rochester,NY,Drama,90,90,4
701,F,18,4,01002,Amherst,MA,Drama,90,90,3
3260,M,25,4,44514,Youngstown,OH,Drama,90,90,2
88,F,45,1,02476,Arlington,MA,Drama,90,80,3
4793,F,25,6,48108,Ann Arbor,MI,Drama,90,80,3
5338,M,25,17,27609,Raleigh,NC,Comedy,90,90,1
82,M,25,17,48380,Milford,MI,Drama,90,90,2
83,F,25,2,94609,Oakland,CA,Drama,90,90,3
80,M,56,1,49327,Grant,MI,Comedy,90,90,2
81,F,25,0,60640,Chicago,IL,Drama,90,80,3
86,F,1,10,54467,Plover,WI,Drama,90,90,1
87,M,25,14,48360,Lake Orion,MI,Drama,90,70,2
84,M,18,4,53140,Kenosha,WI,Drama,90,80,3
85,M,18,4,94945,Novato,CA,Drama,90,90,0
5319,M,18,17,94941,Mill Valley,CA,Drama,90,90,2
5318,M,18,17,98122,Seattle,WA,Drama,90,90,3
5669,M,56,1,90024,Los Angeles,CA,Drama,90,90,4
762,M,1,10,63041,Grubville,MO,Drama,90,80,4
415,F,35,0,55406,Minneapolis,MN,Drama,90,90,1
5312,M,25,1,10463,Bronx,NY,Drama,90,90,3
5311,M,50,0,62025,Edwardsville,IL,Drama,90,90,1
5317,F,25,0,02138,Cambridge,MA,Drama,90,90,4
5316,M,18,4,55104,Saint Paul,MN,Drama,90,70,3
5315,M,25,12,22903,Charlottesville,VA,Drama,90,70,3
5314,F,25,0,94107,San Francisco,CA,Drama,90,90,3
4190,M,45,17,89108,Las Vegas,NV,Drama,90,90,3
1658,F,35,6,94214,-,-,Drama,90,80,1
1659,F,18,9,99703,Fort Wainwright,AK,Drama,90,90,3
710,M,25,20,85207,Mesa,AZ,Drama,90,90,4
1652,M,25,16,98208,Everett,WA,Drama,90,90,4
410,F,25,1,55417,Minneapolis,MN,Drama,90,60,3
1650,M,25,19,94607,Oakland,CA,Drama,90,90,3
1651,M,25,12,94520,Concord,CA,Drama,90,90,2
1656,M,25,17,94122,San Francisco,CA,Drama,90,85,3
1657,F,45,0,10022,New York,NY,Drama,90,90,3
1655,M,18,4,94507,Alamo,CA,Drama,90,90,4
586,M,35,14,53092,Thiensville,WI,Drama,90,80,3
1986,M,50,13,91977,Spring Valley,CA,Drama,90,90,3
584,F,25,0,94403,San Mateo,CA,Drama,90,90,2
585,M,18,1,53703,Madison,WI,Drama,90,90,2
582,M,18,4,67042,El Dorado,KS,Drama,90,90,1
583,F,25,0,48067,Royal Oak,MI,Drama,90,90,2
580,M,1,10,08534,Pennington,NJ,Drama,90,80,2
5239,M,35,7,07043,Montclair,NJ,Drama,90,90,1
413,M,25,11,55409,Minneapolis,MN,Drama,90,90,2
1984,M,18,10,92130,San Diego,CA,Drama,90,90,2
588,F,25,11,23220,Richmond,VA,Drama,90,90,3
3153,F,25,4,73160,Oklahoma City,OK,Drama,90,90,3
4869,F,45,6,04578,Wiscasset,ME,Drama,90,90,2
3151,F,25,0,92870,Placentia,CA,Drama,90,90,1
3150,F,25,3,92831,Fullerton,CA,Drama,90,80,4
3157,M,25,12,92880,Corona,CA,Comedy,90,90,2
3156,M,35,7,07663,Saddle Brook,NJ,Comedy,90,90,3
3155,M,25,7,55112,Saint Paul,MN,Drama,90,60,3
2838,M,18,1,95864,Sacramento,CA,Drama,90,60,4
2837,M,18,0,49506,Grand Rapids,MI,Drama,90,90,2
1982,M,1,10,80540,Lyons,CO,Drama,90,90,4
3159,F,25,15,15213,Pittsburgh,PA,Drama,90,90,2
2834,M,35,1,33304,Fort Lauderdale,FL,Drama,90,70,3
2832,M,25,17,20036,Washington,DC,Drama,90,90,1
5249,F,45,14,75006,Carrollton,TX,Drama,90,90,2
1635,M,25,0,97212,Portland,OR,Drama,90,90,1
1436,F,50,6,97005,Beaverton,OR,Drama,90,90,2
1437,M,50,3,89102,Las Vegas,NV,Drama,90,90,4
1434,F,1,10,495321,-,-,Drama,90,90,2
3392,M,50,6,08108,Collingswood,NJ,Drama,90,60,3
5403,M,1,10,59801,Missoula,MT,Drama,90,90,3
1980,M,35,7,06460,Milford,CT,Drama,90,90,4
5401,F,18,1,20003,Washington,DC,Drama,90,90,2
1431,M,56,6,91011,La Canada Flintridge,CA,Drama,90,80,2
3399,M,25,4,14623,Rochester,NY,Drama,90,90,3
418,F,25,3,54016,Hudson,WI,Drama,90,90,3
4655,F,25,1,92037,La Jolla,CA,Drama,90,80,0
1637,M,56,0,90049,Los Angeles,CA,Drama,90,90,3
5409,M,45,1,60091,Wilmette,IL,Drama,90,80,2
5408,M,25,20,11230,Brooklyn,NY,Drama,90,90,4
1731,F,18,0,91601,North Hollywood,CA,Drama,90,90,2
4506,M,50,16,29464,Mount Pleasant,SC,Drama,90,90,5
5232,M,25,4,14607,Rochester,NY,Drama,90,90,4
1348,F,1,10,04240,Lewiston,ME,Drama,90,90,3
1349,M,50,7,13088,Liverpool,NY,Drama,90,80,3
4262,F,35,6,06512,East Haven,CT,Drama,90,80,4
4468,F,35,7,75601,Longview,TX,Drama,90,90,3
53,M,25,0,96931,-,-,Drama,90,90,1
1340,M,25,7,14302,Niagara Falls,NY,Drama,90,90,3
1341,M,18,7,11434,Jamaica,NY,Drama,90,90,3
452,M,50,17,55117,Saint Paul,MN,Drama,90,90,1
1343,M,35,14,91324,Northridge,CA,Drama,90,90,3
1344,F,25,9,43420,Fremont,OH,Drama,90,90,4
1345,F,25,2,75070,McKinney,TX,Drama,90,90,5
1267,M,25,15,12203,Albany,NY,Drama,90,90,5
1347,F,18,1,11375,Forest Hills,NY,Drama,90,90,2
4466,M,35,11,10022,New York,NY,Drama,90,70,4
5236,M,25,14,46268,Indianapolis,IN,Drama,90,90,4
5167,M,18,15,06114,Hartford,CT,Drama,90,90,3
1082,M,45,7,48170,Plymouth,MI,Drama,90,90,1
564,M,45,1,49419,Hamilton,MI,Drama,90,80,3
5237,M,25,7,55441,Minneapolis,MN,Drama,90,90,2
3700,M,25,14,10021,New York,NY,Comedy,90,90,2
4895,F,25,3,52001,Dubuque,IA,Drama,90,90,3
2157,F,18,3,45244,Cincinnati,OH,Drama,90,90,3
517,F,25,14,55408,Minneapolis,MN,Drama,90,90,2
5548,F,18,4,02138,Cambridge,MA,Drama,90,90,2
3701,M,35,1,92614,Irvine,CA,Drama,90,90,3
3263,M,50,11,66048,Leavenworth,KS,Comedy,90,80,1
3259,F,18,4,95616,Davis,CA,Drama,90,90,1
3368,M,25,14,55435,Minneapolis,MN,Drama,90,90,2
5543,M,25,17,97401,Eugene,OR,Drama,90,85,2
5540,M,35,1,19149,Philadelphia,PA,Drama,90,90,2
832,M,18,2,19464,Pottstown,PA,Drama,90,90,2
1266,M,25,4,18104,Allentown,PA,Drama,90,90,2
5547,F,18,4,10025,New York,NY,Drama,90,90,3
5544,M,25,15,08876,Somerville,NJ,Drama,90,80,3
5545,F,35,16,98072,Woodinville,WA,Drama,90,90,1
656,F,45,16,92106,San Diego,CA,Drama,90,90,2
1503,M,25,12,92688,Rancho Santa Margarita,CA,Drama,90,90,3
1500,M,25,17,98115,Seattle,WA,Drama,90,90,2
1501,M,25,11,75801,Palestine,TX,Drama,90,90,2
652,M,18,20,12222,Albany,NY,Drama,90,90,2
1507,M,35,17,95476,Sonoma,CA,Drama,90,50,3
650,M,25,17,49445,Muskegon,MI,Drama,90,70,2
651,M,35,7,20895,Kensington,MD,Drama,90,90,2
3085,M,25,4,78703,Austin,TX,Drama,90,90,2
1508,F,1,10,94539,Fremont,CA,Drama,90,60,4
1509,M,1,0,11803,Plainview,NY,Drama,90,90,3
3081,M,25,7,77252,Houston,TX,Drama,90,90,3
3080,M,25,20,55410,Minneapolis,MN,Drama,90,90,2
658,F,25,0,10021,New York,NY,Drama,90,90,2
3082,F,35,6,45459,Dayton,OH,Drama,90,90,3
310,F,18,4,31207,Macon,GA,Drama,90,90,1
4893,M,25,17,48092,Warren,MI,Drama,90,80,2
833,M,35,7,46825,Fort Wayne,IN,Drama,90,90,4
4668,M,35,14,74012,Broken Arrow,OK,Drama,90,90,3
316,M,56,13,90740,Seal Beach,CA,Drama,90,90,1
5890,M,35,20,77008,Houston,TX,Drama,90,90,3
5891,M,18,4,55404,Minneapolis,MN,Drama,90,65,1
5892,M,45,2,10920,Congers,NY,Comedy,90,90,2
5893,M,25,7,02139,Cambridge,MA,Drama,90,90,1
5894,M,35,0,70748,Jackson,LA,Drama,90,90,2
5895,M,25,1,43026,Hilliard,OH,Drama,90,80,2
5896,M,25,0,60657,Chicago,IL,Drama,90,90,4
5898,F,18,0,02143,Somerville,MA,Drama,90,90,2
5899,M,35,17,30024,Suwanee,GA,Drama,90,90,2
314,F,56,9,46911,Amboy,IN,Drama,90,90,3
5278,F,25,7,55122,Saint Paul,MN,Drama,90,90,4
3885,M,25,12,92728,Fountain Valley,CA,Drama,90,90,4
3884,M,18,4,78759,Austin,TX,Drama,90,90,3
3887,M,18,4,80513,Berthoud,CO,Drama,90,90,3
3886,M,35,7,95008,Campbell,CA,Drama,90,80,5
3881,M,18,2,44515,Youngstown,OH,Drama,90,80,2
3880,M,25,7,54942,Greenville,WI,Drama,90,90,1
3883,M,50,16,78411,Corpus Christi,TX,Drama,90,80,2
3882,M,56,14,55337,Burnsville,MN,Drama,90,90,2
55,F,35,12,55303,Anoka,MN,Drama,90,70,4
188,M,56,16,79930,El Paso,TX,Drama,90,80,3
3889,M,45,6,66203,Shawnee Mission,KS,Drama,90,70,3
3888,M,45,17,02067,Sharon,MA,Drama,90,90,4
2129,M,25,5,04103,Portland,ME,Drama,90,80,1
4917,M,45,0,27312,Pittsboro,NC,Drama,90,90,4
765,M,25,17,74467,Wagoner,OK,Comedy,90,90,3
5279,F,25,14,55418,Minneapolis,MN,Drama,90,90,2
4763,M,56,11,04259,Monmouth,ME,Drama,90,60,4
4963,M,45,17,94931,Cotati,CA,Drama,90,90,3
4915,M,25,12,91423,Sherman Oaks,CA,Drama,90,90,3
495,M,18,10,55421,Minneapolis,MN,Comedy,90,90,2
4863,F,25,9,84037,Kaysville,UT,Drama,90,90,1
2814,M,35,7,02127,Boston,MA,Drama,90,90,4
4661,M,45,15,85255,Scottsdale,AZ,Drama,90,90,3
5151,M,18,19,30662,Royston,GA,Drama,90,90,3
940,M,1,10,76240,Gainesville,TX,Drama,90,90,5
4843,M,56,1,04032,Freeport,ME,Drama,90,60,1
389,M,25,6,68128,La Vista,NE,Drama,90,80,3
4911,F,25,0,55421,Minneapolis,MN,Drama,90,90,2
1883,F,50,0,94521,Concord,CA,Drama,90,90,2
4008,M,18,1,92802,Anaheim,CA,Drama,90,90,3
4009,M,18,7,44039,North Ridgeville,OH,Drama,90,90,2
4860,M,25,2,60640,Chicago,IL,Drama,90,70,3
4000,M,35,7,08876,Somerville,NJ,Drama,90,90,1
4001,F,25,1,01860,Merrimac,MA,Drama,90,90,4
4002,M,45,16,20880,Washington Grove,MD,Drama,90,90,2
4004,M,50,0,21050,Forest Hill,MD,Drama,90,90,1
4005,M,35,7,12110,Latham,NY,Drama,90,90,2
4006,M,1,7,48038,Clinton Township,MI,Drama,90,90,4
4007,M,35,12,88005,Las Cruces,NM,Drama,90,90,3
3971,F,18,4,80228,Denver,CO,Comedy,90,90,4
323,M,45,12,53716,Madison,WI,Drama,90,90,3
321,M,18,4,55128,Saint Paul,MN,Drama,90,90,3
3975,F,25,5,43229,Columbus,OH,Drama,90,80,1
327,M,35,18,55448,Minneapolis,MN,Drama,90,60,2
3977,M,35,14,22180,Vienna,VA,Drama,90,90,3
325,F,50,3,55112,Saint Paul,MN,Drama,90,90,2
3979,F,50,9,59072,Roundup,MT,Drama,90,90,3
3978,M,35,13,78252,San Antonio,TX,Drama,90,70,0
328,M,35,12,80401,Golden,CO,Drama,90,90,3
329,M,35,7,02115,Boston,MA,Drama,90,90,2
1904,M,18,1,30115,Canton,GA,Drama,90,90,2
3629,F,50,7,10022,New York,NY,Drama,90,70,2
730,M,25,0,10580,Rye,NY,Drama,90,90,3
56,M,35,20,60440,Bolingbrook,IL,Drama,90,80,1
3621,M,18,4,33023,Hollywood,FL,Drama,90,90,3
3620,M,25,7,94117,San Francisco,CA,Drama,90,90,0
3622,M,18,1,02446,Brookline,MA,Drama,90,90,3
3625,M,18,10,48439,Grand Blanc,MI,Drama,90,90,4
3624,M,25,12,60068,Park Ridge,IL,Drama,90,90,3
3626,M,25,17,75075,Plano,TX,Drama,90,90,3
5253,F,56,13,02838,Manville,RI,Drama,90,90,4
1722,M,35,0,72058,Greenbrier,AR,Drama,90,90,3
4309,M,25,0,36301,Dothan,AL,Drama,90,90,1
4892,M,25,12,55405,Minneapolis,MN,Drama,90,90,1
2011,F,35,3,01545,Shrewsbury,MA,Drama,90,90,4
2330,M,45,7,48103,Ann Arbor,MI,Drama,90,90,3
4715,M,25,2,97205,Portland,OR,Drama,90,90,4
4716,F,25,16,02465,West Newton,MA,Drama,90,80,3
2333,M,50,6,13035,Cazenovia,NY,Drama,90,90,2
4710,F,35,16,24450,Lexington,VA,Drama,90,60,2
2335,M,50,17,48197,Ypsilanti,MI,Drama,90,90,4
4712,M,35,17,03824,Durham,NH,Drama,90,85,3
2337,M,35,17,49424,Holland,MI,Drama,90,90,3
2338,M,45,17,13152,Skaneateles,NY,Drama,90,90,5
4718,M,35,7,03885,Stratham,NH,Drama,90,85,4
3072,M,50,1,55126,Saint Paul,MN,Drama,90,90,3
3073,M,25,0,90028,Los Angeles,CA,Drama,90,80,2
5765,M,25,11,44515,Youngstown,OH,Drama,90,90,2
4396,M,18,1,44221,Cuyahoga Falls,OH,Drama,90,70,3
3074,M,25,0,23451,Virginia Beach,VA,Drama,90,90,4
4867,M,25,16,04101,Portland,ME,Drama,90,90,4
3075,F,25,11,06107,W Hartford,CT,Drama,90,90,2
3715,M,18,5,55428,Minneapolis,MN,Drama,90,90,2
3717,M,35,17,94533,Fairfield,CA,Drama,90,90,2
3716,M,18,12,36115,Montgomery,AL,Drama,90,90,3
3711,M,35,0,32506,Pensacola,FL,Drama,90,90,1
3710,M,1,10,02818,East Greenwich,RI,Drama,90,90,2
3713,F,25,7,22201,Arlington,VA,Drama,90,90,2
3712,M,25,17,60042,Island Lake,IL,Drama,90,90,3
1342,M,35,0,94560,Newark,CA,Drama,90,90,4
3077,M,18,4,43202,Columbus,OH,Drama,90,90,2
3718,M,50,17,07728,Freehold,NJ,Drama,90,90,2
4126,M,25,17,53188,Waukesha,WI,Drama,90,90,3
4478,M,1,12,02138,Cambridge,MA,Drama,90,90,1
2658,M,25,7,60115,Dekalb,IL,Drama,90,70,3
3079,F,25,1,55410,Minneapolis,MN,Drama,90,90,3
4471,M,25,6,94108,San Francisco,CA,Drama,90,70,3
4470,M,35,12,15089,West Newton,PA,Drama,90,90,2
4473,M,35,1,94121,San Francisco,CA,Drama,90,90,2
4864,M,18,20,63132,Saint Louis,MO,Drama,90,90,3
4475,M,18,4,10020,New York,NY,Drama,90,85,4
4474,M,35,7,28805,Asheville,NC,Drama,90,90,3
5289,M,45,2,94102,San Francisco,CA,Drama,90,90,2
4476,M,45,1,50588,Storm Lake,IA,Drama,90,90,3
6006,F,1,0,01036,Hampden,MA,Drama,90,90,4
6007,M,35,17,80537,Loveland,CO,Drama,90,90,2
6004,F,25,15,28401,Wilmington,NC,Drama,90,90,3
6005,F,25,5,28401,Wilmington,NC,Drama,90,70,2
6002,M,50,0,43231,Columbus,OH,Drama,90,90,3
6003,F,45,17,78722,Austin,TX,Drama,90,70,3
6000,M,45,17,30075,Roswell,GA,Drama,90,90,2
6001,F,25,7,94117,San Francisco,CA,Drama,90,70,4
2486,M,18,12,98105,Seattle,WA,Drama,90,90,4
1599,M,25,0,92646,Huntington Beach,CA,Drama,90,80,1
2484,M,45,5,31901,Columbus,GA,Comedy,90,90,1
2485,M,35,14,95746,Granite Bay,CA,Drama,90,90,3
4905,F,45,1,60417,Crete,IL,Drama,90,90,2
4904,M,50,15,63121,Saint Louis,MO,Drama,90,90,2
2480,F,18,20,94410,-,-,Drama,90,70,3
6009,F,25,12,60540,Naperville,IL,Drama,90,90,4
4498,M,50,7,76054,Hurst,TX,Drama,90,90,1
2248,F,35,12,46755,Kendallville,IN,Drama,90,80,1
2249,M,25,5,60466,Park Forest,IL,Drama,90,90,2
2244,M,1,10,60565,Naperville,IL,Drama,90,90,2
4865,F,35,14,02130,Jamaica Plain,MA,Drama,90,90,2
2246,M,25,0,60622,Chicago,IL,Drama,90,90,2
2247,M,45,2,60613,Chicago,IL,Drama,90,90,4
2240,M,45,12,64117,Kansas City,MO,Drama,90,90,4
2241,M,45,5,60647,Chicago,IL,Drama,90,70,4
2242,M,18,4,60115,Dekalb,IL,Drama,90,90,2
2464,F,18,4,44106,Cleveland,OH,Drama,90,80,3
2465,M,50,6,44333,Akron,OH,Drama,90,90,2
2466,M,25,15,94303,Palo Alto,CA,Drama,90,90,4
5178,M,50,0,45420,Dayton,OH,Drama,90,90,1
991,F,25,9,48103,Ann Arbor,MI,Drama,90,90,1
2461,M,18,4,98117,Seattle,WA,Drama,90,75,4
4975,M,35,0,90065,Los Angeles,CA,Drama,90,90,2
2463,M,25,7,33916,Fort Myers,FL,Drama,90,90,3
2371,F,35,7,06082,Enfield,CT,Drama,90,90,2
5147,M,18,0,48314,Sterling Heights,MI,Drama,90,80,3
5144,F,50,0,66762,Pittsburg,KS,Drama,90,70,4
5142,M,25,1,92101,San Diego,CA,Drama,90,90,2
5143,M,18,4,44502,Youngstown,OH,Drama,90,90,3
5140,M,25,6,35205,Birmingham,AL,Drama,90,90,3
5141,M,18,17,55423,Minneapolis,MN,Drama,90,90,3
120,M,25,11,27106,Winston Salem,NC,Drama,90,80,1
121,M,35,7,75229,Dallas,TX,Drama,90,90,3
122,F,18,4,94305,Stanford,CA,Drama,90,90,2
3402,M,35,20,30306,Atlanta,GA,Drama,90,90,3
124,M,56,7,91356,Tarzana,CA,Drama,90,70,3
125,M,45,14,01701,Framingham,MA,Drama,90,70,3
3407,F,45,5,60050,Mchenry,IL,Drama,90,90,4
127,F,45,3,01770,Sherborn,MA,Drama,90,90,4
3409,M,25,4,48127,Dearborn Heights,MI,Drama,90,90,4
129,M,25,11,20164,Sterling,VA,Drama,90,90,2
5341,F,25,3,85018,Phoenix,AZ,Drama,90,80,2
4875,M,35,0,97403,Eugene,OR,Drama,90,90,2
3416,M,25,12,20850,Rockville,MD,Drama,90,90,3
4877,M,25,4,94703,Berkeley,CA,Drama,90,90,3
4876,F,35,17,98201,Everett,WA,Drama,90,70,3
4271,M,35,7,83405,Idaho Falls,ID,Drama,90,90,3
5342,F,35,7,22039,Fairfax Station,VA,Comedy,90,90,3
4873,M,56,11,13760,Endicott,NY,Drama,90,90,3
3417,F,18,2,14616,Rochester,NY,Drama,90,80,4
5018,F,56,12,90290,Topanga,CA,Drama,90,90,2
3378,M,18,4,48135,Garden City,MI,Drama,90,90,2
4879,M,25,3,60626,Chicago,IL,Drama,90,85,1
3414,M,25,17,75146,Lancaster,TX,Drama,90,90,1
5132,M,35,7,77565,Kemah,TX,Drama,90,70,3
2068,F,35,12,43528,Holland,OH,Drama,90,90,3
2069,M,56,15,79068,Panhandle,TX,Drama,90,90,0
2798,M,35,20,10038,New York,NY,Drama,90,70,3
2799,M,18,0,55404,Minneapolis,MN,Drama,90,75,3
3376,M,35,16,10803,Pelham,NY,Drama,90,80,1
2060,M,1,1,48304,Bloomfield Hills,MI,Drama,90,90,0
3412,M,25,18,85213,Mesa,AZ,Drama,90,90,2
2062,M,18,4,44646,Massillon,OH,Drama,90,90,3
2063,M,25,4,43138,Logan,OH,Drama,90,90,3
2064,M,35,1,01020,Chicopee,MA,Drama,90,90,2
3375,M,25,4,89193,Las Vegas,NV,Drama,90,80,3
2066,F,25,6,53202,Milwaukee,WI,Drama,90,90,2
2795,M,50,13,33710,Saint Petersburg,FL,Drama,90,90,2
521,M,56,7,55105,Saint Paul,MN,Drama,90,80,3
6011,M,35,15,80538,Loveland,CO,Drama,90,90,2
1185,F,35,1,97374,Scio,OR,Drama,90,90,0
3410,M,35,1,20653,Lexington Park,MD,Drama,90,90,2
5019,M,25,7,10025,New York,NY,Drama,90,90,4
5421,M,35,17,22030,Fairfax,VA,Drama,90,70,2
3411,M,18,4,02139,Cambridge,MA,Drama,90,90,3
3255,F,25,15,91902,Bonita,CA,Drama,90,90,2
