#uid, zipcode, sex, race, income 
85677,92404,1,2,10727
85678,60620,1,3,85810
85679,70592,1,1,80380
85680,35645,0,1,19014
85681,84404,1,2,25532
85682,08753,0,3,56344
85683,48154,1,1,154857
85684,60630,1,1,71376
85685,07853,1,1,30646
85686,31738,0,1,7166
85687,62812,0,1,89460
85688,92683,0,1,47848
85689,44129,0,1,26378
85690,29307,0,1,97339
85691,48085,0,1,89535
85692,68316,1,1,53712
85693,72370,1,3,4801
85694,32835,1,3,38373
85695,77079,0,2,30445
85696,32112,0,1,23788
85697,19023,1,2,18121
85698,31543,1,1,22813
85699,12203,1,1,133580
85700,85302,1,5,28335
85701,00949,1,2,28335
85702,32040,1,1,55825
85703,95624,1,1,236689
85704,49525,0,1,28799
85705,74136,0,1,122921
85706,33469,1,1,42997
85707,95630,0,3,52464
85708,62025,1,1,75132
85709,02145,0,1,157463
85710,77088,0,3,7345
85711,92571,0,2,8167
85712,17110,1,3,22090
85713,95228,1,2,82319
85714,44708,1,1,64671
85715,48209,0,2,45827
85716,23185,0,1,318960
85717,68104,0,1,16073
85718,92677,1,1,117493
85719,93306,0,2,10827
85720,60417,1,3,130654
85721,04444,1,1,34252
85722,90302,0,1,19907
85723,95503,1,1,41034
85724,36066,0,1,122100
85725,07731,1,5,151321
85726,95380,0,2,1928
85727,94704,1,1,54341
85728,92130,1,1,490451
85729,75633,1,1,7314
85730,32506,0,1,72684
85731,17584,0,1,74078
85732,91752,1,2,48130
85733,37877,0,1,147968
85734,06002,0,2,95898
85735,61801,1,1,23388
85736,84109,1,7,14086
85737,84627,0,2,19257
85738,00953,0,2,2739
85739,89104,0,2,22581
85740,37042,1,3,28307
85741,45710,0,1,5196
85742,68729,0,1,66428
85743,34475,0,3,15948
85744,93722,1,2,21966
85745,76134,1,3,73915
85746,23487,1,1,176050
85747,78108,1,1,85171
85748,90008,1,3,166565
85749,59808,1,1,5146
85750,15084,0,1,89155
85751,04864,1,1,112717
85752,27858,0,1,216093
85753,92679,1,1,54264
85754,83442,0,1,72434
85755,95307,0,1,27794
85756,91107,0,1,175192
85757,23225,0,3,99747
85758,53081,1,2,7705
85759,65203,0,7,46871
85760,44121,1,3,94250
85761,47993,0,1,27403
85762,30349,1,3,19584
85763,78613,0,1,29203
85764,80031,0,2,18500
85765,33914,1,1,147161
85766,80403,1,1,206063
85767,77388,1,1,10210
85768,95020,0,2,16195
85769,45406,1,1,38073
85770,78244,0,2,38575
85771,33142,0,2,15348
85772,48224,1,3,34493
85773,95670,0,1,265761
85774,29696,0,1,21140
85775,85713,1,1,135028
85776,43110,0,3,21419
85777,45377,0,1,7073
85778,66439,1,2,9676
85779,44485,1,1,15248
85780,22938,1,3,40899
85781,47725,1,1,26070
85782,79606,0,1,96363
85783,07086,0,1,467375
85784,63131,0,1,49073
85785,91320,1,1,257418
85786,33409,1,3,21940
85787,16801,1,1,68710
85788,31701,0,3,73756
85789,07024,0,1,172594
85790,48893,1,1,34962
85791,43202,0,1,111064
85792,91750,1,5,1598
85793,56176,0,1,167754
85794,44128,0,3,43326
85795,30281,0,2,119064
85796,92056,1,2,53243
85797,08015,0,1,80093
85798,85042,1,2,41832
85799,07083,1,1,14660
85800,77586,1,2,109952
85801,67748,1,1,92544
85802,60618,0,1,51917
85803,60950,0,1,4402
85804,53081,0,1,25577
85805,38134,1,3,71514
85806,06804,1,1,155234
85807,70360,1,4,14990
85808,08609,0,3,40040
85809,29483,0,1,53185
85810,97304,1,1,126885
85811,71229,0,1,70154
85812,07901,0,1,57452
85813,83401,0,1,84045
85814,77840,1,1,7609
85815,47971,1,1,18990
85816,95831,0,5,157940
85817,33967,1,1,54327
85818,43230,0,1,8811
85819,39069,0,3,17045
85820,44060,1,1,42945
85821,24141,1,1,21073
85822,33597,0,8,44497
85823,33325,1,1,46366
85824,74834,0,1,119788
85825,13207,1,3,17334
85826,17814,1,1,12381
85827,80120,1,1,83333
85828,63366,1,7,7300
85829,80643,1,2,2544
85830,64114,0,2,54233
85831,61401,1,1,24542
85832,71740,1,1,12747
85833,00971,1,2,27581
85834,99507,0,1,21990
85835,37087,0,3,16443
85836,84054,1,2,57210
85837,33525,1,3,12631
85838,32550,1,1,46294
85839,42519,0,1,10907
85840,98031,0,1,7981
85841,93292,0,1,5461
85842,31419,1,1,30021
85843,36756,0,3,42559
85844,54494,1,1,18520
85845,00725,0,2,37702
85846,92683,0,5,109355
85847,10580,0,1,139523
85848,33136,0,3,7099
85849,33705,1,3,65425
85850,34209,1,1,113938
85851,45701,0,5,28233
85852,38372,1,1,52739
85853,44022,1,1,358261
85854,20906,0,7,82143
85855,17350,1,1,133655
85856,78252,0,2,7905
85857,92637,0,5,21964
85858,19720,1,3,9269
85859,48204,1,3,46894
85860,48334,0,3,21796
85861,02472,0,1,12815
85862,92706,1,1,382135
85863,10607,1,1,453471
85864,53211,0,7,79706
85865,92115,1,1,64575
85866,19604,0,1,6948
85867,08302,1,1,46407
85868,88011,0,2,115888
85869,22153,1,2,232788
85870,92865,1,5,105313
85871,36272,0,1,84618
85872,08535,1,1,150186
85873,35811,0,3,12506
85874,11553,0,3,19019
85875,77034,1,2,49334
85876,22405,1,3,33591
85877,45251,0,8,23065
85878,12533,0,1,31297
85879,59105,0,2,24127
85880,63069,0,1,42535
85881,55424,1,1,428503
85882,20903,0,3,27192
85883,23116,1,1,73256
85884,32320,1,1,43228
85885,78245,1,2,23849
85886,20170,1,1,244880
85887,45231,0,1,103268
85888,90048,1,1,489052
85889,00771,0,2,55797
85890,37363,1,1,10761
85891,23703,0,1,29341
85892,79714,1,2,51248
85893,77373,1,3,731
85894,45502,1,1,7549
85895,80229,1,1,84820
85896,88201,0,2,118441
85897,23831,1,3,36509
85898,11580,1,1,35219
85899,68510,1,1,54103
85900,11747,1,1,217607
85901,93726,1,2,48288
85902,17046,1,1,10552
85903,91730,1,2,62640
85904,10014,1,1,409358
85905,00670,1,2,2440
85906,85172,0,2,7957
85907,66209,0,1,136943
85908,11763,0,1,25106
85909,92703,1,2,35454
85910,43222,0,1,17239
85911,85711,0,1,15313
85912,47401,0,1,41448
85913,79607,1,2,23053
85914,47909,0,1,25466
85915,06795,1,1,305299
85916,92337,0,2,8574
85917,55069,0,1,22489
85918,47331,1,1,54710
85919,10452,1,3,39438
85920,08837,0,5,107258
85921,59031,1,4,2004
85922,94555,1,1,344531
85923,73160,0,1,100550
85924,96792,1,6,12399
85925,43567,1,2,31501
85926,89801,1,1,104342
85927,77091,0,3,34053
85928,10466,1,2,22192
85929,29520,1,3,21310
85930,02766,1,1,26558
85931,11212,1,3,72535
85932,44133,0,1,170271
85933,27615,0,2,22089
85934,17857,1,1,85259
85935,11373,0,1,42939
85936,11704,0,1,107368
85937,28097,1,1,108803
85938,01960,1,1,48026
85939,60013,0,1,295778
85940,54303,1,1,118949
85941,53092,0,1,92374
85942,11722,1,2,34760
85943,90008,1,3,97465
85944,77388,1,1,246458
85945,63901,1,1,18158
85946,87111,0,1,102601
85947,63401,1,1,23853
85948,48823,1,1,53286
85949,11740,0,1,158535
85950,00656,0,2,58230
85951,65559,1,1,62488
85952,78336,1,1,142403
85953,20165,0,2,17193
85954,98506,0,2,56499
85955,00729,0,2,15390
85956,02122,1,3,56908
85957,75228,0,5,64638
85958,54501,1,1,21883
85959,66044,0,1,107896
85960,90732,0,1,55074
85961,95442,0,1,313549
85962,48176,0,1,142402
85963,89509,0,1,167288
85964,92692,0,1,127023
85965,92404,1,2,9157
85966,92509,0,2,26426
85967,07852,1,3,10040
85968,31901,0,3,23195
85969,22304,1,2,26606
85970,94109,0,2,193594
85971,60160,0,1,121201
85972,13433,0,1,82416
85973,94509,1,2,5378
85974,19012,0,3,49675
85975,20019,1,3,46941
85976,79924,1,2,23318
85977,78758,0,3,27834
85978,95135,0,5,179754
85979,54115,0,2,95475
85980,52803,1,2,1885
85981,44125,1,3,48347
85982,48307,0,1,57821
85983,55417,1,7,22210
85984,40210,1,3,86848
85985,76182,1,1,171709
85986,19014,0,1,14258
85987,11421,0,2,87063
85988,95819,0,1,100783
85989,93405,0,4,11177
85990,70785,1,1,63026
85991,18037,1,1,30087
85992,16412,1,1,194716
85993,06416,0,1,140023
85994,91765,0,3,124182
85995,27804,1,1,106174
85996,03063,0,1,115249
85997,84096,1,1,124440
85998,60302,1,1,153713
85999,85296,0,2,147701
86000,55105,1,1,183053
86001,91042,0,5,73626
86002,91354,0,2,70382
86003,77701,1,3,10690
86004,31763,0,3,57052
86005,77479,0,5,83327
86006,66062,0,1,84705
86007,75020,1,1,119955
86008,28213,1,3,38129
86009,21226,0,1,33478
86010,16735,1,1,35961
86011,34120,0,1,63496
86012,30043,1,1,109402
86013,00680,1,2,31191
86014,11433,1,3,54758
86015,45801,0,1,73015
86016,92064,1,1,10070
86017,75104,0,5,3568
86018,63368,1,1,162392
86019,42104,1,1,19304
86020,75211,0,1,14247
86021,28092,1,1,53681
86022,20613,0,1,129584
86023,77061,0,2,39822
86024,28654,0,1,89425
86025,26032,1,3,2577
86026,36744,0,3,68835
86027,44094,0,1,119134
86028,55901,0,1,139204
86029,75227,0,1,4108
86030,19454,0,1,47323
86031,70757,1,3,15618
86032,79766,0,1,56882
86033,25801,0,3,23635
86034,19120,0,2,1917
86035,10607,1,1,4804
86036,33351,0,2,108894
86037,32792,0,1,119232
86038,36756,1,1,16357
86039,75087,1,1,63270
86040,33319,1,5,43829
86041,28546,0,3,3562
86042,48135,0,1,53301
86043,20877,0,1,85001
86044,38109,0,7,7210
86045,11769,0,1,33361
86046,11223,1,5,99454
86047,12173,0,1,54928
86048,46037,0,1,54243
86049,03603,1,1,16091
86050,02151,0,2,81559
86051,35016,0,1,10452
86052,06382,1,1,9451
86053,15009,1,1,13012
86054,93245,0,3,149635
86055,77449,0,2,58555
86056,06360,1,1,255372
86057,27410,1,3,75371
86058,08360,1,1,56442
86059,60107,1,2,38501
86060,98826,1,1,26076
86061,85142,0,1,62195
86062,93535,1,3,38243
86063,48154,1,1,103408
86064,96746,0,5,15795
86065,43545,0,1,97471
86066,45417,1,3,72446
86067,90640,0,5,103999
86068,90813,0,2,19242
86069,24351,0,1,15030
86070,23434,1,1,67268
86071,27581,0,1,80582
86072,98199,1,1,298618
86073,11360,0,1,152881
86074,78745,1,2,16645
86075,61443,1,1,186383
86076,66061,1,3,156104
86077,60004,0,1,33131
86078,30228,0,3,52516
86079,20755,1,7,21035
86080,30032,1,3,60376
86081,75206,0,2,10935
86082,92704,0,2,8647
86083,19904,1,1,196465
86084,30650,1,1,19416
86085,01876,1,1,106166
86086,98631,1,1,87480
86087,60517,1,1,79565
86088,97128,1,1,95097
86089,97114,1,1,33611
86090,02649,0,1,78796
86091,30024,1,1,67562
86092,88101,1,2,11577
86093,22308,1,1,10796
86094,17057,0,1,5711
86095,97140,0,1,5376
86096,97635,1,1,134185
86097,06095,1,1,164058
86098,92009,0,3,77646
86099,13212,0,1,14446
86100,75791,0,1,1334
86101,94591,1,2,807
86102,92692,0,1,3829
86103,94568,1,5,49973
86104,08540,0,1,286850
86105,40744,1,1,113931
86106,16063,0,1,20669
86107,19115,1,5,45612
86108,19054,1,1,52207
86109,27501,0,1,57486
86110,07023,1,1,301760
86111,97068,1,1,263325
86112,30060,1,5,29460
86113,75090,1,1,73767
86114,56288,1,1,5636
86115,07068,1,5,249534
86116,17737,1,1,73548
86117,10467,0,2,27290
86118,17728,0,1,37250
86119,60133,0,3,36379
86120,73120,1,7,13615
86121,78566,1,2,81899
86122,41560,0,1,15924
86123,90036,1,1,64575
86124,26187,1,1,29397
86125,92703,1,2,9619
86126,28621,1,1,30528
86127,99163,1,1,12954
86128,98444,1,1,23617
86129,12831,0,1,55460
86130,89115,0,3,10379
86131,68528,0,3,20347
86132,96778,0,6,8443
86133,65552,1,1,16720
86134,20782,0,2,31949
86135,02909,1,2,15582
86136,48160,0,1,1371
86137,77049,1,2,100687
86138,30092,0,1,76318
86139,78375,0,2,34543
86140,64468,0,1,29432
86141,29710,1,1,6744
86142,60616,1,5,14084
86143,06418,1,1,63770
86144,33014,0,2,71828
86145,53818,0,1,84338
86146,85296,0,5,33857
86147,33612,0,1,3518
86148,33301,0,2,214994
86149,95492,1,1,13428
86150,40383,0,1,129336
86151,00769,1,2,2924
86152,93458,1,2,5380
86153,35802,1,1,126219
86154,39440,0,3,39942
86155,63088,0,1,88259
86156,28262,1,3,69344
86157,59072,1,1,11695
86158,77016,0,3,53094
86159,61501,1,1,28352
86160,33132,1,1,177073
86161,97212,0,2,8967
86162,93247,0,1,96922
86163,70471,1,1,211119
86164,74137,1,1,90358
86165,84080,1,1,55244
86166,58701,1,1,151618
86167,49329,0,1,21514
86168,98362,1,1,27161
86169,85032,1,1,43841
86170,77091,1,3,94435
86171,03869,1,2,159089
86172,57053,1,1,53163
86173,55422,0,8,20514
86174,95355,0,1,44076
86175,97138,1,1,54164
86176,20794,0,3,36344
86177,15235,0,1,31317
86178,97230,1,1,17439
86179,11208,0,2,39036
86180,32533,1,3,65939
86181,47712,1,1,19010
86182,53704,1,1,20290
86183,43004,0,1,2250
86184,20744,1,3,14022
86185,85028,1,5,135849
86186,46391,1,1,41502
86187,44460,0,1,126609
86188,00913,0,2,42827
86189,29078,0,1,74147
86190,07661,0,1,83297
86191,29302,0,1,27855
86192,70124,1,1,16005
86193,84765,1,1,29843
86194,99004,0,1,4217
86195,44124,1,1,109733
86196,02360,1,1,25823
86197,17013,1,1,155141
86198,25306,0,1,110445
86199,18103,0,3,31638
86200,08021,0,1,60057
86201,46032,0,5,9412
86202,19901,1,1,14797
86203,61014,0,1,37127
86204,30340,0,2,27555
86205,52402,0,1,121213
86206,94303,1,2,57395
86207,94539,1,5,280424
86208,33068,0,2,72382
86209,91977,0,5,103748
86210,48813,1,1,64049
86211,54981,0,1,48448
86212,98204,1,5,116886
86213,15317,0,1,40294
86214,11215,0,1,166348
86215,27409,1,1,114350
86216,45891,0,1,141354
86217,96825,1,1,79155
86218,40178,1,1,25727
86219,46123,0,1,4531
86220,93215,1,1,12581
86221,32405,1,3,7328
86222,85037,0,1,173772
86223,02301,0,3,34504
86224,77053,0,2,33424
86225,23083,1,3,62276
86226,25526,0,1,9954
86227,19122,1,3,116845
86228,02465,1,1,198664
86229,29006,1,3,33501
86230,00987,0,2,19587
86231,92253,0,2,98516
86232,48169,1,1,91923
86233,91016,1,1,346943
86234,52501,1,1,100005
86235,53182,0,1,10383
86236,81648,1,1,13335
86237,24523,0,1,76023
86238,66615,0,1,14731
86239,34639,0,1,22659
86240,93536,0,1,151513
86241,10024,0,1,307247
86242,97520,0,1,25396
86243,98258,0,1,36607
86244,63361,0,1,5561
86245,94803,0,3,52341
86246,77096,0,2,104556
86247,28374,1,1,225840
86248,14424,1,1,1262
86249,46307,1,1,1499
86250,93117,1,1,32961
86251,63366,0,1,68993
86252,38865,1,1,21100
86253,85042,0,2,20276
86254,07304,1,2,27209
86255,25635,1,1,12904
86256,67502,1,1,87560
86257,08518,0,1,52635
86258,32174,1,1,69061
86259,14445,0,1,21390
86260,68045,1,1,182030
86261,65203,1,1,179147
86262,85284,0,5,240055
86263,85286,1,1,44106
86264,66207,0,1,48234
86265,46176,0,1,25739
86266,72206,1,1,4487
86267,89031,0,3,124858
86268,94541,0,2,16526
86269,98642,1,1,54595
86270,46173,0,1,42119
86271,92111,0,5,24142
86272,35973,1,1,87330
86273,92614,0,1,289929
86274,88101,0,1,57425
86275,89030,0,2,351
86276,33859,1,3,11314
86277,78574,0,2,6731
86278,75645,0,1,55307
86279,93923,0,1,84764
86280,68152,0,3,2331
86281,18102,1,2,39476
86282,04027,0,1,83901
86283,92117,0,1,53025
86284,76864,1,1,186448
86285,78213,1,1,204133
86286,91320,1,1,182508
86287,44132,0,3,67090
86288,84780,1,2,30827
86289,95135,1,1,386500
86290,34608,0,1,28093
86291,96797,1,5,35511
86292,33556,1,1,168025
86293,37922,1,2,84303
86294,12979,0,1,16256
86295,94510,0,1,72396
86296,93907,0,2,87954
86297,27265,1,1,58575
86298,18507,1,1,72633
86299,77494,1,1,259863
86300,94520,0,2,42801
86301,39355,1,1,3518
86302,49441,1,1,100699
86303,23111,0,1,48101
86304,21921,0,1,56851
86305,46375,1,1,25806
86306,37861,0,1,81991
86307,30044,0,2,9662
86308,23451,0,1,18265
86309,32246,0,2,90903
86310,93722,1,2,32495
86311,06053,1,1,7631
86312,11706,1,2,630
86313,92562,1,1,281666
86314,22193,1,2,14492
86315,75569,0,1,22725
86316,96001,0,1,99864
86317,75090,1,1,48783
86318,17866,1,1,18543
86319,33016,0,2,8086
86320,93960,0,1,24618
86321,62002,1,1,44876
86322,55410,1,1,79330
86323,20747,1,3,70818
86324,06365,1,5,135484
86325,60609,1,1,18835
86326,39426,0,1,40780
86327,27407,1,2,11497
86328,80007,0,1,41224
86329,23434,0,1,37656
86330,82001,1,1,101068
86331,06484,0,1,71743
86332,14580,0,1,19077
86333,50501,1,1,25788
86334,98338,0,1,89423
86335,91733,0,2,67598
86336,86001,0,1,237050
86337,37763,1,1,142574
86338,19365,1,1,100074
86339,47024,0,1,136193
86340,01550,0,2,19581
86341,53146,0,1,39368
86342,01844,0,1,74712
86343,75042,0,3,42569
86344,54130,1,1,156292
86345,94578,0,1,265852
86346,98908,1,1,257338
86347,27292,1,1,49478
86348,46214,1,1,20365
86349,77049,1,2,14111
86350,91786,1,2,34033
86351,27976,1,1,41665
86352,24078,0,1,30739
86353,37027,1,5,35492
86354,40218,0,2,15311
86355,53532,0,1,41928
86356,95901,1,1,50063
86357,92285,0,1,10879
86358,28098,0,2,36293
86359,06791,0,1,176175
86360,92780,0,2,8347
86361,28328,1,3,15081
86362,37013,1,3,48035
86363,24073,0,1,661
86364,60033,1,2,3087
86365,29349,1,1,100375
86366,96035,0,1,82289
86367,30605,1,1,35180
86368,38049,0,3,17609
86369,32541,1,1,245580
86370,71753,1,1,38532
86371,11209,0,1,299943
86372,92374,0,2,40283
86373,78414,0,2,133704
86374,19956,1,1,67519
86375,88061,0,2,31618
86376,92840,0,2,55022
86377,97330,0,1,221110
86378,55318,0,1,205833
86379,13057,1,1,50020
86380,93291,0,2,28950
86381,72701,0,1,90126
86382,47630,1,1,7621
86383,59701,1,1,33339
86384,37934,0,1,55590
86385,02332,1,1,138675
86386,03908,0,1,30216
86387,04072,0,1,43406
86388,92584,0,3,22017
86389,34448,0,1,27956
86390,12822,1,1,40882
86391,00949,1,2,47845
86392,31548,1,1,109109
86393,91501,0,1,214858
86394,43623,1,1,56425
86395,28127,0,1,147700
86396,60423,1,1,114288
86397,16602,0,8,28562
86398,08232,1,3,31258
86399,33016,1,2,25782
86400,48182,1,1,92969
86401,75203,1,2,8541
86402,60652,1,2,27969
86403,00976,0,2,29519
86404,07732,0,1,132406
86405,75104,1,3,29854
86406,14227,1,1,73610
86407,38128,0,1,26437
86408,33810,1,1,22602
86409,29577,1,1,162093
86410,44410,0,1,199702
86411,47715,1,1,59956
86412,94536,0,1,22265
86413,60402,0,5,201668
86414,90057,1,2,17155
86415,48756,1,1,5635
86416,48162,1,1,15392
86417,33068,0,3,13993
86418,93117,0,1,42036
86419,92663,1,2,19546
86420,21239,1,3,6648
86421,98178,1,3,22191
86422,98223,0,1,142805
86423,08735,1,1,103564
86424,80701,1,2,6486
86425,28518,1,1,22442
86426,19103,0,1,57050
86427,60642,0,1,64132
86428,10453,1,2,7680
86429,33578,1,1,15905
86430,95821,1,5,5703
86431,11103,1,1,27514
86432,67502,1,1,93828
86433,48089,1,1,63127
86434,23455,0,1,110849
86435,07302,0,5,330120
86436,78759,0,1,49245
86437,10455,1,2,17827
86438,59405,0,2,4627
86439,02324,0,1,39622
86440,92562,0,1,239955
86441,49424,0,1,49025
86442,07026,1,1,133263
86443,08857,0,1,259177
86444,19406,1,1,136669
86445,07203,1,1,103663
86446,46738,1,1,53251
86447,07104,0,2,10340
86448,44425,0,1,14445
86449,92078,0,1,44313
86450,12020,1,1,129042
86451,75081,1,1,63695
86452,79936,0,2,36104
86453,28635,0,1,59128
86454,31405,0,3,11890
86455,48422,0,1,5324
86456,68847,0,1,193943
86457,92020,1,1,175789
86458,21286,0,1,102945
86459,17268,0,1,100002
86460,33844,1,2,28561
86461,02150,1,7,30677
86462,93012,1,2,20733
86463,62711,0,1,91954
86464,11223,0,1,32442
86465,97211,1,3,80501
86466,30094,1,3,49162
86467,98848,0,2,35943
86468,12533,1,1,21529
86469,75705,1,3,32287
86470,62901,0,1,4545
86471,31558,0,1,5590
86472,01604,1,1,100445
86473,27540,1,1,5225
86474,23839,0,1,86493
86475,17038,0,1,62561
86476,61458,0,1,191103
86477,29063,1,1,272369
86478,91343,0,2,57813
86479,33126,0,2,9613
86480,46814,1,1,89724
86481,60172,1,5,83587
86482,28604,1,1,67059
86483,60140,0,1,241611
86484,91311,1,1,35532
86485,10462,0,5,16626
86486,60453,0,1,81720
86487,30331,1,3,17560
86488,20877,1,4,63920
86489,60565,0,5,86735
86490,22015,0,5,93793
86491,08831,0,5,153976
86492,24931,1,1,35206
86493,46902,1,3,24135
86494,32601,1,1,25397
86495,14810,1,1,119536
86496,14625,1,1,20504
86497,30127,0,1,63148
86498,93239,1,2,42482
86499,85233,1,1,211368
86500,45305,0,1,130734
86501,79927,0,2,70341
86502,12020,1,1,2112
86503,43081,1,5,133544
86504,44305,0,1,26006
86505,39480,0,1,18705
86506,22030,1,1,202386
86507,90807,0,2,81035
86508,00660,1,2,4325
86509,17813,1,1,99419
86510,18301,1,1,48863
86511,34761,0,1,606
86512,85032,1,1,46751
86513,25428,0,3,59058
86514,56557,1,4,76664
86515,21703,0,2,46516
86516,45150,1,1,12913
86517,16651,0,1,80195
86518,35768,1,1,59092
86519,32097,0,1,82309
86520,47274,1,5,125760
86521,33146,1,1,36441
86522,13027,0,1,72491
86523,92704,1,1,85353
86524,10606,0,2,10283
86525,93210,0,2,17596
86526,43334,1,1,17017
86527,43110,1,2,39025
86528,67002,0,1,271041
86529,48313,1,1,35302
86530,11575,1,3,39319
86531,77378,1,1,49629
86532,19047,1,1,82402
86533,28451,1,1,143742
86534,77379,1,5,31396
86535,92411,1,2,14260
86536,20785,0,1,84455
86537,68106,1,1,67337
86538,20755,1,3,23639
86539,28110,1,1,48423
86540,28704,0,1,104592
86541,02914,0,3,43607
86542,02888,0,1,24464
86543,60089,0,1,15226
86544,80010,1,3,8762
86545,07734,0,1,32584
86546,22202,1,1,52377
86547,63005,1,1,546184
86548,95821,1,2,75635
86549,60441,1,1,199484
86550,92126,1,3,109178
86551,11694,1,1,42762
86552,35803,0,1,32544
86553,37345,0,8,29758
86554,03264,0,2,5710
86555,79735,0,2,51775
86556,01905,1,1,57304
86557,30117,1,3,46432
86558,17841,1,1,86633
86559,93455,0,1,60279
86560,10452,0,2,22277
86561,94114,0,1,659501
86562,92122,1,1,16380
86563,89031,0,1,62144
86564,02184,0,7,39833
86565,06010,0,1,114321
86566,38671,0,2,40849
86567,19311,1,1,112729
86568,02446,1,5,34127
86569,83687,0,1,43548
86570,60614,0,1,244406
86571,18974,1,1,27791
86572,92503,1,2,109299
86573,98664,0,2,55417
86574,35801,1,1,58792
86575,44319,0,1,191042
86576,99324,0,1,35181
86577,94108,0,1,610912
86578,67207,0,5,6526
86579,13090,1,1,254830
86580,68864,0,1,32347
86581,34953,0,1,177997
86582,85743,1,1,84269
86583,97370,1,1,48483
86584,79007,0,1,65316
86585,33186,1,1,18898
86586,43026,1,1,67187
86587,27828,0,3,6692
86588,28334,0,1,112143
86589,45631,0,1,77120
86590,37013,1,3,27373
86591,43605,0,1,34583
86592,76137,0,1,128286
86593,61455,1,1,36463
86594,46227,0,1,134869
86595,57103,1,1,96210
86596,72740,1,1,77587
86597,80526,1,1,23167
86598,75860,0,1,176050
86599,02184,0,1,90679
86600,24279,1,1,7762
86601,79916,0,4,247439
86602,23227,1,3,18640
86603,37211,0,1,35952
86604,62827,0,1,159489
86605,70056,0,1,31930
86606,49007,0,1,93400
86607,85631,0,1,12365
86608,75604,0,3,30094
86609,19148,1,1,96220
86610,72727,1,1,29723
86611,57701,1,1,195775
86612,20187,1,5,42735
86613,52537,0,1,84206
86614,37772,1,1,51923
86615,16059,0,1,37231
86616,11420,1,7,73701
86617,10466,0,3,84241
86618,34135,0,2,29826
86619,49202,0,1,72212
86620,00688,0,2,34570
86621,45371,0,1,25109
86622,91320,0,1,65619
86623,31030,0,1,13378
86624,24541,0,1,98997
86625,59912,0,1,68391
86626,08053,0,1,55862
86627,89815,1,1,17484
86628,60484,1,3,22558
86629,02809,1,1,125979
86630,75006,1,2,41598
86631,76244,0,2,156609
86632,21012,1,5,3536
86633,20152,0,5,16956
86634,79932,1,2,13034
86635,78640,0,3,150385
86636,98012,0,7,56212
86637,95112,0,1,143783
86638,60007,1,1,265948
86639,29040,0,3,77430
86640,07960,1,1,126333
86641,51041,1,1,147851
86642,90043,0,2,13214
86643,40361,0,1,128182
86644,41465,0,1,12810
86645,80631,1,1,2514
86646,29554,0,1,72686
86647,78209,0,1,139600
86648,93510,1,1,45663
86649,45750,1,1,26587
86650,61605,1,3,24487
86651,05257,1,3,18377
86652,07060,0,3,34772
86653,08852,1,3,27245
86654,97203,1,7,14300
86655,43068,1,3,20363
86656,97128,1,2,22172
86657,39301,1,1,80265
86658,76233,0,1,11547
86659,23663,1,5,9033
86660,77484,0,1,26998
86661,07054,1,1,117345
86662,70807,0,3,11569
86663,34652,0,1,199000
86664,46553,0,1,30690
86665,92626,1,5,120256
86666,07109,1,1,25191
86667,11223,0,5,23614
86668,77081,0,2,16705
86669,37377,0,1,5270
86670,90249,1,1,168043
86671,92832,0,2,5300
86672,55109,0,1,39539
86673,26041,1,1,56229
86674,94112,0,1,49740
86675,00715,1,2,12953
86676,13662,1,1,725
86677,65109,1,1,35127
86678,53204,1,2,71097
86679,60644,1,3,10079
86680,94085,1,5,142276
86681,95618,0,5,90605
86682,02186,1,1,64042
86683,51041,0,1,47532
86684,02740,0,2,99995
86685,46161,1,1,35750
86686,60491,0,1,41013
86687,00791,1,2,28119
86688,30530,1,1,36152
86689,11946,0,2,38486
86690,79108,0,2,3627
86691,50238,0,1,58248
86692,20743,0,3,200465
86693,11413,1,3,81493
86694,27520,0,3,9651
86695,91732,1,2,16457
86696,08078,0,1,54989
86697,42754,0,1,57689
86698,49346,0,1,47673
86699,92345,0,2,76385
86700,45305,0,1,135546
86701,62269,0,1,13999
86702,90039,0,1,44590
86703,11419,0,5,58940
86704,33904,1,1,32196
86705,03774,0,1,199135
86706,63830,0,3,20910
86707,46040,0,7,713
86708,21078,1,1,98312
86709,77358,0,1,28517
86710,05060,0,1,38922
86711,91801,0,5,55196
86712,57058,0,1,63323
86713,19124,0,3,19103
86714,30046,0,3,113634
86715,63131,0,1,253392
86716,40175,1,3,154954
86717,07407,0,2,179134
86718,06820,0,1,533583
86719,13316,0,1,5130
86720,83709,1,1,125912
86721,30152,1,1,108251
86722,39702,1,3,62121
86723,32222,1,1,89998
86724,96740,1,1,259215
86725,79936,0,2,102588
86726,52403,0,1,45178
86727,35205,0,3,29261
86728,68651,1,1,144692
86729,21144,1,1,160900
86730,44137,1,3,36193
86731,74105,1,1,37569
86732,95240,1,2,9276
86733,19061,0,1,16569
86734,15243,1,1,48548
86735,31569,0,3,42745
86736,01915,0,1,78593
86737,90036,0,1,245481
86738,43232,1,3,8340
86739,84414,0,1,227704
86740,17104,0,2,1051
86741,38843,1,1,63848
86742,70769,1,1,88355
86743,20716,1,1,142676
86744,07512,1,1,226921
86745,21045,0,5,129551
86746,23238,1,1,205815
86747,66086,1,1,83695
86748,07093,1,1,425452
86749,10705,0,3,2092
86750,90230,0,2,34984
86751,32765,0,5,7752
86752,55902,1,1,31905
